chemical.id,conc,plate.id,well,endpoint,value
3861,2.54,20618,C03,PIG_,0
3861,2.54,20618,C04,PIG_,0
3861,2.54,20618,C05,PIG_,0
3861,2.54,20618,C06,PIG_,0
3861,2.54,20618,C07,PIG_,
3861,2.54,20618,C08,PIG_,0
3861,2.54,20618,C09,PIG_,
3861,2.54,20618,C10,PIG_,0
3861,2.54,20618,C11,PIG_,
3861,2.54,20618,C12,PIG_,0
3861,2.54,20619,C01,PIG_,0
3861,2.54,20619,C02,PIG_,
3861,2.54,20619,C03,PIG_,0
3861,2.54,20619,C04,PIG_,0
3861,2.54,20619,C05,PIG_,
3861,2.54,20619,C06,PIG_,0
3861,2.54,20619,C07,PIG_,0
3861,2.54,20619,C08,PIG_,0
3861,2.54,20619,C09,PIG_,0
3861,2.54,20619,C10,PIG_,0
3861,2.54,20619,C11,PIG_,0
3861,2.54,20619,C12,PIG_,0
3861,6.45,20581,D01,PIG_,0
3861,6.45,20581,D02,PIG_,0
3861,6.45,20581,D03,PIG_,0
3861,6.45,20581,D04,PIG_,0
3861,6.45,20581,D05,PIG_,0
3861,6.45,20581,D06,PIG_,0
3861,6.45,20581,D07,PIG_,0
3861,6.45,20581,D08,PIG_,
3861,6.45,20581,D09,PIG_,
3861,6.45,20581,D10,PIG_,0
3861,6.45,20581,D11,PIG_,
3861,6.45,20581,D12,PIG_,0
3861,6.45,20618,D01,PIG_,0
3861,6.45,20618,D02,PIG_,0
3861,6.45,20618,D03,PIG_,
3861,6.45,20618,D04,PIG_,0
3861,6.45,20618,D05,PIG_,
3861,6.45,20618,D06,PIG_,
3861,6.45,20618,D07,PIG_,0
3861,6.45,20618,D08,PIG_,
3861,6.45,20618,D09,PIG_,0
3861,6.45,20618,D10,PIG_,0
3861,6.45,20618,D11,PIG_,
3861,6.45,20618,D12,PIG_,
3861,6.45,20619,D01,PIG_,0
3861,6.45,20619,D02,PIG_,0
3861,6.45,20619,D03,PIG_,0
3861,6.45,20619,D04,PIG_,0
3861,6.45,20619,D05,PIG_,0
3861,6.45,20619,D06,PIG_,0
3861,6.45,20619,D07,PIG_,0
3861,6.45,20619,D08,PIG_,0
3861,6.45,20619,D09,PIG_,0
3861,6.45,20619,D10,PIG_,0
3861,6.45,20619,D11,PIG_,0
3861,6.45,20619,D12,PIG_,0
3861,16.4,20581,E01,PIG_,
3861,16.4,20581,E02,PIG_,
3861,16.4,20581,E03,PIG_,
3861,16.4,20581,E04,PIG_,
3861,16.4,20581,E05,PIG_,0
3861,16.4,20581,E06,PIG_,0
3861,16.4,20581,E07,PIG_,
3861,16.4,20581,E08,PIG_,
3861,16.4,20581,E09,PIG_,0
3861,16.4,20581,E10,PIG_,0
3861,16.4,20581,E11,PIG_,
3861,16.4,20581,E12,PIG_,
3861,16.4,20618,E01,PIG_,0
3861,16.4,20618,E02,PIG_,0
3861,16.4,20618,E03,PIG_,
3861,16.4,20618,E04,PIG_,
3861,16.4,20618,E05,PIG_,0
3861,16.4,20618,E06,PIG_,0
3861,16.4,20618,E07,PIG_,
3861,16.4,20618,E08,PIG_,0
3861,16.4,20618,E09,PIG_,
3861,16.4,20618,E10,PIG_,
3861,16.4,20618,E11,PIG_,0
3861,16.4,20618,E12,PIG_,0
3861,16.4,20619,E01,PIG_,0
3861,16.4,20619,E02,PIG_,0
3861,16.4,20619,E03,PIG_,0
3861,16.4,20619,E04,PIG_,0
3861,16.4,20619,E05,PIG_,
3861,16.4,20619,E06,PIG_,0
3861,16.4,20619,E07,PIG_,0
3861,16.4,20619,E08,PIG_,0
3861,16.4,20619,E09,PIG_,0
3861,16.4,20619,E10,PIG_,0
3861,16.4,20619,E11,PIG_,0
3861,16.4,20619,E12,PIG_,0
3861,35,20581,F01,PIG_,0
3861,35,20581,F02,PIG_,0
3861,35,20581,F03,PIG_,
3861,35,20581,F04,PIG_,
3861,35,20581,F05,PIG_,
3861,35,20581,F06,PIG_,0
3861,35,20581,F07,PIG_,
3861,35,20581,F08,PIG_,
3861,35,20581,F09,PIG_,0
3861,35,20581,F10,PIG_,
3861,35,20581,F11,PIG_,
3861,35,20581,F12,PIG_,
3861,35,20618,F01,PIG_,0
3861,35,20618,F02,PIG_,0
3861,35,20618,F03,PIG_,
3861,35,20618,F04,PIG_,0
3861,35,20618,F05,PIG_,
3861,35,20618,F06,PIG_,
3861,35,20618,F07,PIG_,0
3861,35,20618,F08,PIG_,0
3861,35,20618,F09,PIG_,
3861,35,20618,F10,PIG_,
3861,35,20618,F11,PIG_,
3861,35,20618,F12,PIG_,0
3861,35,20619,F01,PIG_,0
3861,35,20619,F02,PIG_,0
3861,35,20619,F03,PIG_,0
3861,35,20619,F04,PIG_,0
3861,35,20619,F05,PIG_,0
3861,35,20619,F06,PIG_,0
3861,35,20619,F07,PIG_,0
3861,35,20619,F08,PIG_,0
3861,35,20619,F09,PIG_,0
3861,35,20619,F10,PIG_,0
3861,35,20619,F11,PIG_,0
3861,35,20619,F12,PIG_,0
3861,74.8,20581,G01,PIG_,
3861,74.8,20581,G02,PIG_,
3861,74.8,20581,G03,PIG_,
3861,74.8,20581,G04,PIG_,
3861,74.8,20581,G05,PIG_,
3861,74.8,20581,G06,PIG_,
3861,74.8,20581,G07,PIG_,
3861,74.8,20581,G08,PIG_,
3861,74.8,20581,G09,PIG_,0
3861,74.8,20581,G10,PIG_,
3861,74.8,20581,G11,PIG_,
3861,74.8,20581,G12,PIG_,
3861,74.8,20618,G01,PIG_,
3861,74.8,20618,G02,PIG_,
3861,74.8,20618,G03,PIG_,
3861,74.8,20618,G04,PIG_,
3861,74.8,20618,G05,PIG_,
3861,74.8,20618,G06,PIG_,
3861,74.8,20618,G07,PIG_,
3861,74.8,20618,G08,PIG_,
3861,74.8,20618,G09,PIG_,
3861,74.8,20618,G10,PIG_,
3861,74.8,20618,G11,PIG_,0
3861,74.8,20618,G12,PIG_,
3861,74.8,20619,G01,PIG_,
3861,74.8,20619,G02,PIG_,0
3861,74.8,20619,G03,PIG_,0
3861,74.8,20619,G04,PIG_,
3861,74.8,20619,G05,PIG_,
3861,74.8,20619,G06,PIG_,
3861,74.8,20619,G07,PIG_,
3861,74.8,20619,G08,PIG_,
3861,74.8,20619,G09,PIG_,0
3861,74.8,20619,G10,PIG_,0
3861,74.8,20619,G11,PIG_,0
3861,74.8,20619,G12,PIG_,0
3861,100,20581,H01,PIG_,
3861,100,20581,H02,PIG_,
3861,100,20581,H03,PIG_,
3861,100,20581,H04,PIG_,
3861,100,20581,H05,PIG_,
3861,100,20581,H06,PIG_,
3861,100,20581,H07,PIG_,
3861,100,20581,H08,PIG_,
3861,100,20581,H09,PIG_,
3861,100,20581,H10,PIG_,
3861,100,20581,H11,PIG_,
3861,100,20581,H12,PIG_,
3861,100,20618,H01,PIG_,
3861,100,20618,H02,PIG_,
3861,100,20618,H03,PIG_,
3861,100,20618,H04,PIG_,
3861,100,20618,H05,PIG_,
3861,100,20618,H06,PIG_,
3861,100,20618,H07,PIG_,
3861,100,20618,H08,PIG_,0
3861,100,20618,H09,PIG_,
3861,100,20618,H10,PIG_,
3861,100,20618,H11,PIG_,
3861,100,20618,H12,PIG_,
3861,100,20619,H01,PIG_,
3861,100,20619,H02,PIG_,
3861,100,20619,H03,PIG_,
3861,100,20619,H04,PIG_,
3861,100,20619,H05,PIG_,
3861,100,20619,H06,PIG_,
3861,100,20619,H07,PIG_,
3861,100,20619,H08,PIG_,
3861,100,20619,H09,PIG_,
3861,100,20619,H10,PIG_,
3861,100,20619,H11,PIG_,
3861,100,20619,H12,PIG_,
3863,0,20312,A01,PIG_,0
3863,0,20312,A02,PIG_,0
3863,0,20312,A03,PIG_,0
3863,0,20312,A04,PIG_,
3863,0,20312,A05,PIG_,0
3863,0,20312,A06,PIG_,0
3863,0,20312,A07,PIG_,0
3863,0,20312,A08,PIG_,0
3863,0,20312,A09,PIG_,0
3863,0,20312,A10,PIG_,0
3863,0,20312,A11,PIG_,0
3863,0,20312,A12,PIG_,0
3863,0,20627,A01,PIG_,0
3863,0,20627,A02,PIG_,0
3863,0,20627,A03,PIG_,0
3863,0,20627,A04,PIG_,0
3863,0,20627,A05,PIG_,0
3863,0,20627,A06,PIG_,
3863,0,20627,A07,PIG_,0
3863,0,20627,A08,PIG_,0
3863,0,20627,A09,PIG_,0
3863,0,20627,A10,PIG_,
3863,0,20627,A11,PIG_,0
3863,0,20627,A12,PIG_,0
3863,0,20637,A01,PIG_,0
3863,0,20637,A02,PIG_,0
3863,0,20637,A03,PIG_,
3863,0,20637,A04,PIG_,0
3863,0,20637,A05,PIG_,0
3863,0,20637,A06,PIG_,0
3863,0,20637,A07,PIG_,0
3863,0,20637,A08,PIG_,0
3863,0,20637,A09,PIG_,0
3863,0,20637,A10,PIG_,0
3863,0,20637,A11,PIG_,0
3863,0,20637,A12,PIG_,0
3863,0.1,20312,B01,PIG_,0
3863,0.1,20312,B02,PIG_,
3863,0.1,20312,B03,PIG_,
3863,0.1,20312,B04,PIG_,0
3863,0.1,20312,B05,PIG_,0
3863,0.1,20312,B06,PIG_,0
3863,0.1,20312,B07,PIG_,0
3863,0.1,20312,B08,PIG_,
3863,0.1,20312,B09,PIG_,0
3863,0.1,20312,B10,PIG_,0
3863,0.1,20312,B11,PIG_,0
3863,0.1,20312,B12,PIG_,0
3863,0.1,20627,B01,PIG_,0
3863,0.1,20627,B02,PIG_,
3863,0.1,20627,B03,PIG_,0
3863,0.1,20627,B04,PIG_,0
3863,0.1,20627,B05,PIG_,
3863,0.1,20627,B06,PIG_,0
3863,0.1,20627,B07,PIG_,
3863,0.1,20627,B08,PIG_,0
3863,0.1,20627,B09,PIG_,0
3863,0.1,20627,B10,PIG_,0
3863,0.1,20627,B11,PIG_,
3863,0.1,20627,B12,PIG_,0
3863,0.1,20637,B01,PIG_,0
3863,0.1,20637,B02,PIG_,
3863,0.1,20637,B03,PIG_,0
3863,0.1,20637,B04,PIG_,0
3863,0.1,20637,B05,PIG_,0
3863,0.1,20637,B06,PIG_,
3863,0.1,20637,B07,PIG_,
3863,0.1,20637,B08,PIG_,
3863,0.1,20637,B09,PIG_,0
3863,0.1,20637,B10,PIG_,0
3863,0.1,20637,B11,PIG_,0
3863,0.1,20637,B12,PIG_,0
3863,0.254,20312,C01,PIG_,0
3863,0.254,20312,C02,PIG_,
3863,0.254,20312,C03,PIG_,0
3863,0.254,20312,C04,PIG_,0
3863,0.254,20312,C05,PIG_,0
3863,0.254,20312,C06,PIG_,0
3863,0.254,20312,C07,PIG_,
3863,0.254,20312,C08,PIG_,0
3863,0.254,20312,C09,PIG_,0
3863,0.254,20312,C10,PIG_,0
3863,0.254,20312,C11,PIG_,0
3863,0.254,20312,C12,PIG_,0
3863,0.254,20627,C01,PIG_,0
3863,0.254,20627,C02,PIG_,0
3863,0.254,20627,C03,PIG_,0
3863,0.254,20627,C04,PIG_,
3863,0.254,20627,C05,PIG_,0
3863,0.254,20627,C06,PIG_,
3863,0.254,20627,C07,PIG_,0
3863,0.254,20627,C08,PIG_,
3863,0.254,20627,C09,PIG_,0
3863,0.254,20627,C10,PIG_,0
3863,0.254,20627,C11,PIG_,0
3863,0.254,20627,C12,PIG_,
3863,0.254,20637,C01,PIG_,0
3863,0.254,20637,C02,PIG_,0
3863,0.254,20637,C03,PIG_,0
3863,0.254,20637,C04,PIG_,
3863,0.254,20637,C05,PIG_,0
3863,0.254,20637,C06,PIG_,0
3863,0.254,20637,C07,PIG_,0
3863,0.254,20637,C08,PIG_,0
3863,0.254,20637,C09,PIG_,0
3863,0.254,20637,C10,PIG_,0
3863,0.254,20637,C11,PIG_,
3863,0.254,20637,C12,PIG_,0
3863,0.645,20312,D01,PIG_,0
3863,0.645,20312,D02,PIG_,0
3863,0.645,20312,D03,PIG_,0
3863,0.645,20312,D04,PIG_,0
3863,0.645,20312,D05,PIG_,0
3863,0.645,20312,D06,PIG_,0
3863,0.645,20312,D07,PIG_,0
3863,0.645,20312,D08,PIG_,0
3863,0.645,20312,D09,PIG_,0
3863,0.645,20312,D10,PIG_,0
3863,0.645,20312,D11,PIG_,0
3863,0.645,20312,D12,PIG_,0
3863,0.645,20627,D01,PIG_,0
3863,0.645,20627,D02,PIG_,
3863,0.645,20627,D03,PIG_,0
3863,0.645,20627,D04,PIG_,0
3863,0.645,20627,D05,PIG_,0
3863,0.645,20627,D06,PIG_,0
3863,0.645,20627,D07,PIG_,
3863,0.645,20627,D08,PIG_,0
3863,0.645,20627,D09,PIG_,0
3863,0.645,20627,D10,PIG_,0
3863,0.645,20627,D11,PIG_,0
3863,0.645,20627,D12,PIG_,
3863,0.645,20637,D01,PIG_,0
3863,0.645,20637,D02,PIG_,0
3863,0.645,20637,D03,PIG_,0
3863,0.645,20637,D04,PIG_,0
3863,0.645,20637,D05,PIG_,0
3863,0.645,20637,D06,PIG_,0
3863,0.645,20637,D07,PIG_,0
3863,0.645,20637,D08,PIG_,0
3863,0.645,20637,D09,PIG_,0
3863,0.645,20637,D10,PIG_,0
3863,0.645,20637,D11,PIG_,0
3863,0.645,20637,D12,PIG_,0
3863,1.64,20312,E01,PIG_,0
3863,1.64,20312,E02,PIG_,0
3863,1.64,20312,E03,PIG_,0
3863,1.64,20312,E04,PIG_,0
3863,1.64,20312,E05,PIG_,0
3863,1.64,20312,E06,PIG_,0
3863,1.64,20312,E07,PIG_,0
3863,1.64,20312,E08,PIG_,0
3863,1.64,20312,E09,PIG_,0
3863,1.64,20312,E10,PIG_,0
3863,1.64,20312,E11,PIG_,
3863,1.64,20312,E12,PIG_,0
3863,1.64,20627,E01,PIG_,0
3863,1.64,20627,E02,PIG_,0
3863,1.64,20627,E03,PIG_,0
3863,1.64,20627,E04,PIG_,0
3863,1.64,20627,E05,PIG_,0
3863,1.64,20627,E06,PIG_,0
3863,1.64,20627,E07,PIG_,0
3863,1.64,20627,E08,PIG_,0
3863,1.64,20627,E09,PIG_,0
3863,1.64,20627,E10,PIG_,
3863,1.64,20627,E11,PIG_,0
3863,1.64,20627,E12,PIG_,0
3863,1.64,20637,E01,PIG_,
3863,1.64,20637,E02,PIG_,0
3863,1.64,20637,E03,PIG_,
3863,1.64,20637,E04,PIG_,
3863,1.64,20637,E05,PIG_,0
3863,1.64,20637,E06,PIG_,0
3863,1.64,20637,E07,PIG_,0
3863,1.64,20637,E08,PIG_,0
3863,1.64,20637,E09,PIG_,0
3863,1.64,20637,E10,PIG_,
3863,1.64,20637,E11,PIG_,0
3863,1.64,20637,E12,PIG_,0
3863,3.5,20312,F01,PIG_,0
3863,3.5,20312,F02,PIG_,0
3863,3.5,20312,F03,PIG_,0
3863,3.5,20312,F04,PIG_,0
3863,3.5,20312,F05,PIG_,0
3863,3.5,20312,F06,PIG_,0
3863,3.5,20312,F07,PIG_,0
3863,3.5,20312,F08,PIG_,0
3863,3.5,20312,F09,PIG_,0
3863,3.5,20312,F10,PIG_,0
3863,3.5,20312,F11,PIG_,0
3863,3.5,20312,F12,PIG_,0
3863,3.5,20627,F01,PIG_,0
3863,3.5,20627,F02,PIG_,0
3863,3.5,20627,F03,PIG_,0
3863,3.5,20627,F04,PIG_,0
3863,3.5,20627,F05,PIG_,
3863,3.5,20627,F06,PIG_,0
3863,3.5,20627,F07,PIG_,0
3863,3.5,20627,F08,PIG_,0
3863,3.5,20627,F09,PIG_,0
3863,3.5,20627,F10,PIG_,
3863,3.5,20627,F11,PIG_,0
3863,3.5,20627,F12,PIG_,0
3863,3.5,20637,F01,PIG_,0
3863,3.5,20637,F02,PIG_,0
3863,3.5,20637,F03,PIG_,0
3863,3.5,20637,F04,PIG_,0
3863,3.5,20637,F05,PIG_,0
3863,3.5,20637,F06,PIG_,
3863,3.5,20637,F07,PIG_,0
3863,3.5,20637,F08,PIG_,0
3863,3.5,20637,F09,PIG_,0
3863,3.5,20637,F10,PIG_,0
3863,3.5,20637,F11,PIG_,0
3863,3.5,20637,F12,PIG_,0
3863,7.48,20312,G01,PIG_,0
3863,7.48,20312,G02,PIG_,0
3863,7.48,20312,G03,PIG_,
3863,7.48,20312,G04,PIG_,
3863,7.48,20312,G05,PIG_,
3863,7.48,20312,G06,PIG_,0
3863,7.48,20312,G07,PIG_,0
3863,7.48,20312,G08,PIG_,0
3863,7.48,20312,G09,PIG_,0
3863,7.48,20312,G10,PIG_,0
3863,7.48,20312,G11,PIG_,0
3863,7.48,20312,G12,PIG_,
3863,7.48,20627,G01,PIG_,0
3863,7.48,20627,G02,PIG_,0
3863,7.48,20627,G03,PIG_,0
3863,7.48,20627,G04,PIG_,0
3863,7.48,20627,G05,PIG_,0
3863,7.48,20627,G06,PIG_,
3863,7.48,20627,G07,PIG_,0
3863,7.48,20627,G08,PIG_,
3863,7.48,20627,G09,PIG_,
3863,7.48,20627,G10,PIG_,0
3863,7.48,20627,G11,PIG_,0
3863,7.48,20627,G12,PIG_,0
3863,7.48,20637,G01,PIG_,0
3863,7.48,20637,G02,PIG_,
3863,7.48,20637,G03,PIG_,
3863,7.48,20637,G04,PIG_,0
3863,7.48,20637,G05,PIG_,0
3863,7.48,20637,G06,PIG_,0
3863,7.48,20637,G07,PIG_,0
3863,7.48,20637,G08,PIG_,0
3863,7.48,20637,G09,PIG_,0
3863,7.48,20637,G10,PIG_,0
3863,7.48,20637,G11,PIG_,0
3863,7.48,20637,G12,PIG_,0
3863,10,20312,H01,PIG_,0
3863,10,20312,H02,PIG_,
3863,10,20312,H03,PIG_,
3863,10,20312,H04,PIG_,
3863,10,20312,H05,PIG_,
3863,10,20312,H06,PIG_,0
3863,10,20312,H07,PIG_,0
3863,10,20312,H08,PIG_,
3863,10,20312,H09,PIG_,0
3863,10,20312,H10,PIG_,0
3863,10,20312,H11,PIG_,0
3863,10,20312,H12,PIG_,
3863,10,20627,H01,PIG_,
3863,10,20627,H02,PIG_,
3863,10,20627,H03,PIG_,0
3863,10,20627,H04,PIG_,0
3863,10,20627,H05,PIG_,0
3863,10,20627,H06,PIG_,0
3863,10,20627,H07,PIG_,
3863,10,20627,H08,PIG_,0
3863,10,20627,H09,PIG_,0
3863,10,20627,H10,PIG_,0
3863,10,20627,H11,PIG_,0
3863,10,20627,H12,PIG_,0
3863,10,20637,H01,PIG_,
3863,10,20637,H02,PIG_,
3863,10,20637,H03,PIG_,0
3863,10,20637,H04,PIG_,0
3863,10,20637,H05,PIG_,
3863,10,20637,H06,PIG_,0
3863,10,20637,H07,PIG_,
3863,10,20637,H08,PIG_,
3863,10,20637,H09,PIG_,
3863,10,20637,H10,PIG_,0
3863,10,20637,H11,PIG_,0
3863,10,20637,H12,PIG_,0
3757,0,19877,H01,CIRC,0
3757,0,19877,H02,CIRC,0
3757,0,19877,H03,CIRC,0
3757,0,19877,H04,CIRC,0
3757,0,19877,H05,CIRC,0
3757,0,19877,H06,CIRC,0
3757,0,19877,H07,CIRC,0
3757,0,19877,H08,CIRC,0
3757,0,19877,H09,CIRC,0
3757,0,19877,H10,CIRC,0
3757,0,19877,H11,CIRC,0
3757,0,19877,H12,CIRC,0
3757,0,19878,H01,CIRC,0
3757,0,19878,H02,CIRC,0
3757,0,19878,H03,CIRC,0
3757,0,19878,H04,CIRC,0
3757,0,19878,H05,CIRC,0
3757,0,19878,H06,CIRC,0
3757,0,19878,H07,CIRC,0
3757,0,19878,H08,CIRC,0
3757,0,19878,H09,CIRC,0
3757,0,19878,H10,CIRC,0
3757,0,19878,H11,CIRC,0
3757,0,19878,H12,CIRC,0
3757,0,19890,H01,CIRC,0
3757,0,19890,H02,CIRC,0
3757,0,19890,H03,CIRC,0
3757,0,19890,H04,CIRC,0
3757,0,19890,H05,CIRC,0
3757,0,19890,H06,CIRC,0
3757,0,19890,H07,CIRC,0
3757,0,19890,H08,CIRC,0
3757,0,19890,H09,CIRC,0
3757,0,19890,H10,CIRC,
3757,0,19890,H11,CIRC,
3757,0,19890,H12,CIRC,0
3757,2.65,19877,G01,CIRC,0
3757,2.65,19877,G02,CIRC,0
3757,2.65,19877,G03,CIRC,0
3757,2.65,19877,G04,CIRC,0
3757,2.65,19877,G05,CIRC,0
3757,2.65,19877,G06,CIRC,0
3757,2.65,19877,G07,CIRC,0
3757,2.65,19877,G08,CIRC,0
3757,2.65,19877,G09,CIRC,0
3757,2.65,19877,G10,CIRC,0
3757,2.65,19877,G11,CIRC,0
3757,2.65,19877,G12,CIRC,0
3757,2.65,19878,G01,CIRC,
3757,2.65,19878,G02,CIRC,0
3757,2.65,19878,G03,CIRC,0
3757,2.65,19878,G04,CIRC,0
3757,2.65,19878,G05,CIRC,0
3757,2.65,19878,G06,CIRC,0
3757,2.65,19878,G07,CIRC,0
3757,2.65,19878,G08,CIRC,0
3757,2.65,19878,G09,CIRC,0
3757,2.65,19878,G10,CIRC,0
3757,2.65,19878,G11,CIRC,0
3757,2.65,19878,G12,CIRC,0
3757,2.65,19890,G01,CIRC,0
3757,2.65,19890,G02,CIRC,0
3757,2.65,19890,G03,CIRC,0
3757,2.65,19890,G04,CIRC,
3757,2.65,19890,G05,CIRC,0
3757,2.65,19890,G06,CIRC,0
3757,2.65,19890,G07,CIRC,0
3757,2.65,19890,G08,CIRC,0
3757,2.65,19890,G09,CIRC,
3757,2.65,19890,G10,CIRC,
3757,2.65,19890,G11,CIRC,0
3757,2.65,19890,G12,CIRC,0
3757,5.73,19877,F01,CIRC,0
3757,5.73,19877,F02,CIRC,
3757,5.73,19877,F03,CIRC,0
3757,5.73,19877,F04,CIRC,0
3757,5.73,19877,F05,CIRC,0
3757,5.73,19877,F06,CIRC,0
3757,5.73,19877,F07,CIRC,0
3757,5.73,19877,F08,CIRC,
3757,5.73,19877,F09,CIRC,0
3757,5.73,19877,F10,CIRC,0
3757,5.73,19877,F11,CIRC,
3757,5.73,19877,F12,CIRC,0
3757,5.73,19878,F01,CIRC,0
3757,5.73,19878,F02,CIRC,0
3757,5.73,19878,F03,CIRC,0
3757,5.73,19878,F04,CIRC,
3757,5.73,19878,F05,CIRC,0
3757,5.73,19878,F06,CIRC,0
3757,5.73,19878,F07,CIRC,0
3757,5.73,19878,F08,CIRC,0
3757,5.73,19878,F09,CIRC,0
3757,5.73,19878,F10,CIRC,0
3757,5.73,19878,F11,CIRC,0
3757,5.73,19878,F12,CIRC,0
3757,5.73,19890,F01,CIRC,0
3757,5.73,19890,F02,CIRC,
3757,5.73,19890,F03,CIRC,0
3757,5.73,19890,F04,CIRC,0
3757,5.73,19890,F05,CIRC,0
3757,5.73,19890,F06,CIRC,0
3757,5.73,19890,F07,CIRC,0
3757,5.73,19890,F08,CIRC,0
3757,5.73,19890,F09,CIRC,0
3757,5.73,19890,F10,CIRC,0
3757,5.73,19890,F11,CIRC,
3757,5.73,19890,F12,CIRC,0
3757,8,19877,E01,CIRC,0
3757,8,19877,E02,CIRC,0
3757,8,19877,E03,CIRC,0
3757,8,19877,E04,CIRC,0
3757,8,19877,E05,CIRC,0
3757,8,19877,E06,CIRC,
3757,8,19877,E07,CIRC,0
3757,8,19877,E08,CIRC,0
3757,8,19877,E09,CIRC,0
3757,8,19877,E10,CIRC,0
3757,8,19877,E11,CIRC,0
3757,8,19877,E12,CIRC,0
3757,8,19878,E01,CIRC,0
3757,8,19878,E02,CIRC,0
3757,8,19878,E03,CIRC,0
3757,8,19878,E04,CIRC,0
3757,8,19878,E05,CIRC,0
3757,8,19878,E06,CIRC,0
3757,8,19878,E07,CIRC,0
3757,8,19878,E08,CIRC,1
3757,8,19878,E09,CIRC,0
3757,8,19878,E10,CIRC,
3757,8,19878,E11,CIRC,0
3757,8,19878,E12,CIRC,0
3757,8,19890,E01,CIRC,0
3757,8,19890,E02,CIRC,0
3757,8,19890,E03,CIRC,0
3757,8,19890,E04,CIRC,0
3757,8,19890,E05,CIRC,0
3757,8,19890,E06,CIRC,0
3757,8,19890,E07,CIRC,
3757,8,19890,E08,CIRC,0
3757,8,19890,E09,CIRC,0
3757,8,19890,E10,CIRC,0
3757,8,19890,E11,CIRC,0
3757,8,19890,E12,CIRC,
3757,10,19877,D01,CIRC,0
3757,10,19877,D02,CIRC,
3757,10,19877,D03,CIRC,0
3757,10,19877,D04,CIRC,0
3757,10,19877,D05,CIRC,0
3757,10,19877,D06,CIRC,0
3757,10,19877,D07,CIRC,0
3757,10,19877,D08,CIRC,0
3757,10,19877,D09,CIRC,0
3757,10,19877,D10,CIRC,0
3757,10,19877,D11,CIRC,0
3757,10,19877,D12,CIRC,
3757,10,19878,D01,CIRC,0
3757,10,19878,D02,CIRC,
3757,10,19878,D03,CIRC,0
3757,10,19878,D04,CIRC,0
3757,10,19878,D05,CIRC,
3757,10,19878,D06,CIRC,0
3757,10,19878,D07,CIRC,0
3757,10,19878,D08,CIRC,0
3757,10,19878,D09,CIRC,0
3757,10,19878,D10,CIRC,0
3757,10,19878,D11,CIRC,0
3757,10,19878,D12,CIRC,0
3757,10,19890,D01,CIRC,0
3757,10,19890,D02,CIRC,0
3757,10,19890,D03,CIRC,0
3757,10,19890,D04,CIRC,0
3757,10,19890,D05,CIRC,0
3757,10,19890,D06,CIRC,0
3757,10,19890,D07,CIRC,0
3757,10,19890,D08,CIRC,0
3757,10,19890,D09,CIRC,0
3757,10,19890,D10,CIRC,
3757,10,19890,D11,CIRC,0
3757,10,19890,D12,CIRC,0
3757,12.3,19877,C01,CIRC,0
3757,12.3,19877,C02,CIRC,0
3757,12.3,19877,C03,CIRC,0
3757,12.3,19877,C04,CIRC,0
3757,12.3,19877,C05,CIRC,0
3757,12.3,19877,C06,CIRC,0
3757,12.3,19877,C07,CIRC,0
3757,12.3,19877,C08,CIRC,0
3757,12.3,19877,C09,CIRC,0
3757,12.3,19877,C10,CIRC,0
3757,12.3,19877,C11,CIRC,0
3757,12.3,19877,C12,CIRC,0
3757,12.3,19878,C01,CIRC,0
3757,12.3,19878,C02,CIRC,0
3757,12.3,19878,C03,CIRC,1
3757,12.3,19878,C04,CIRC,
3757,12.3,19878,C05,CIRC,0
3757,12.3,19878,C06,CIRC,0
3757,12.3,19878,C07,CIRC,0
3757,12.3,19878,C08,CIRC,
3757,12.3,19878,C09,CIRC,
3757,12.3,19878,C10,CIRC,
3757,12.3,19878,C11,CIRC,0
3757,12.3,19878,C12,CIRC,0
3757,12.3,19890,C01,CIRC,0
3757,12.3,19890,C02,CIRC,0
3757,12.3,19890,C03,CIRC,0
3757,12.3,19890,C04,CIRC,0
3757,12.3,19890,C05,CIRC,0
3757,12.3,19890,C06,CIRC,0
3757,12.3,19890,C07,CIRC,0
3757,12.3,19890,C08,CIRC,
3757,12.3,19890,C09,CIRC,0
3757,12.3,19890,C10,CIRC,0
3757,12.3,19890,C11,CIRC,0
3757,12.3,19890,C12,CIRC,0
3757,21.9,19877,B01,CIRC,
3757,21.9,19877,B02,CIRC,
3757,21.9,19877,B03,CIRC,
3757,21.9,19877,B04,CIRC,0
3757,21.9,19877,B05,CIRC,0
3757,21.9,19877,B06,CIRC,
3757,21.9,19877,B07,CIRC,0
3757,21.9,19877,B08,CIRC,0
3757,21.9,19877,B09,CIRC,0
3757,21.9,19877,B10,CIRC,
3757,21.9,19877,B11,CIRC,0
3757,21.9,19877,B12,CIRC,0
3757,21.9,19878,B01,CIRC,0
3757,21.9,19878,B02,CIRC,0
3757,21.9,19878,B03,CIRC,
3757,21.9,19878,B04,CIRC,
3757,21.9,19878,B05,CIRC,0
3757,21.9,19878,B06,CIRC,0
3757,21.9,19878,B07,CIRC,0
3757,21.9,19878,B08,CIRC,0
3757,21.9,19878,B09,CIRC,
3757,21.9,19878,B10,CIRC,0
3757,21.9,19878,B11,CIRC,0
3757,21.9,19878,B12,CIRC,0
3757,21.9,19890,B01,CIRC,0
3757,21.9,19890,B02,CIRC,0
3757,21.9,19890,B03,CIRC,0
